,date_live_nk,category_sk,listing_sk,user_sk_encrypted,replies,successful_replies,average_conversation_length,first_reply_date,last_reply_date
1558,2017-09-16,olx|mea|za|800|912,olx|mea|za|1051421588,93d1ee6d35ef65e3cc82db8702e374e3,12.0,1.0,3.0,2017-09-16,2017-09-20
1559,2017-09-13,olx|mea|za|362|417,olx|mea|za|1051380243,4028600ab03df64666072197c849d24c,5.0,3.0,2.0,2017-09-14,2017-09-14
1560,2017-09-11,olx|mea|za|362|377,olx|mea|za|1051332826,8918256aba315c6c7f122fbb0fbcc4c9,3.0,1.0,1.0,2017-09-14,2017-09-21
1561,2017-08-11,olx|mea|za|800|803,olx|mea|za|1050922480,8946c4c91c08816d5891f82abd5ccfbf,1.0,0.0,2.0,2017-09-21,2017-09-21
1562,2017-07-25,olx|mea|za|806|808,olx|mea|za|1050692285,9701de81c32f1f413ba94cd7a362c120,2.0,0.0,1.0,2017-09-21,2017-09-21
1563,2017-08-30,olx|mea|za|800|802,olx|mea|za|1051181195,1a728a95b2e88a326715d3e27aa3b945,3.0,0.0,1.0,2017-09-14,2017-09-21
1564,2017-07-27,olx|mea|za|16|363,olx|mea|za|1050721744,9fa9956c8913cf7ab220c071d2c3a3b0,1.0,0.0,2.0,2017-09-20,2017-09-20
1565,2017-09-21,olx|mea|za|806|807,olx|mea|za|1051508273,af14ee74c8f95b76a83d37a2b52a3b83,2.0,1.0,1.0,2017-09-21,2017-09-21
1566,2017-08-03,olx|mea|za|362|378,olx|mea|za|1050825461,ac64beef8af695a44e0da5e325a2033b,3.0,0.0,1.0,2017-09-15,2017-09-18
1567,2017-09-20,olx|mea|za|806|910,olx|mea|za|1051484931,2853a2dde9f58f6b3957213edd1afbdf,2.0,2.0,1.0,2017-09-21,2017-09-21
1568,2017-09-06,olx|mea|za|362|377,olx|mea|za|1051264812,9f7e64f471130eb0de1b152bde7ac572,1.0,0.0,1.0,2017-09-20,2017-09-20
1569,2017-07-11,olx|mea|za|600|887,olx|mea|za|1050477552,da1f84e891fdb919b7d33aeb3edecbac,1.0,1.0,4.0,2017-09-17,2017-09-17
1570,2017-08-26,olx|mea|za|800|912,olx|mea|za|1051127799,29fd1335d0c42b0599862326af9a6684,1.0,1.0,1.0,2017-09-20,2017-09-20
1571,2017-09-07,olx|mea|za|185|214,olx|mea|za|1051289777,52fa0b7694c6d27fab7928ab9233fdb6,1.0,1.0,3.0,2017-09-17,2017-09-17
1572,2017-09-06,olx|mea|za|362|378,olx|mea|za|1051270060,4bb6df89e315351762bea88ed5c86e0e,2.0,0.0,2.0,2017-09-16,2017-09-18
1573,2017-09-15,olx|mea|za|815|816,olx|mea|za|1051415409,07a9ec10023d135cf500991b02d4920f,4.0,4.0,4.0,2017-09-15,2017-09-19
1574,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051455748,b7e835140c35fc37ad523e9b8ea0e2ee,2.0,2.0,5.0,2017-09-19,2017-09-19
1575,2017-07-08,olx|mea|za|811|814,olx|mea|za|1050426671,5be90feaa967ea58ef3c1f5d1f84e3bb,1.0,0.0,1.0,2017-09-14,2017-09-14
1576,2017-09-03,olx|mea|za|362|378,olx|mea|za|1051219726,624f1a72927f11c29517bfc5fb7e3121,1.0,1.0,1.0,2017-09-19,2017-09-19
1577,2017-09-14,olx|mea|za|362|416,olx|mea|za|1051403244,23314ba1bc20e3ef0f6cff9a55bf5dae,5.0,5.0,1.0,2017-09-14,2017-09-18
1578,2017-09-05,olx|mea|za|362|376,olx|mea|za|1051251890,8c553a5ef4dcdf3ca28012ff192f37eb,1.0,1.0,3.0,2017-09-16,2017-09-16
1579,2017-09-18,olx|mea|za|806|807,olx|mea|za|1051443335,11826beaff28d532ff1ad05bdf17412c,2.0,2.0,8.0,2017-09-18,2017-09-19
1580,2017-08-26,olx|mea|za|362|378,olx|mea|za|1051122378,dac6fadaf70d2ea3832677e1b1561cc1,1.0,1.0,13.0,2017-09-16,2017-09-16
1581,2017-09-19,olx|mea|za|800|805,olx|mea|za|1051467846,86219fac208b3c802809279030a3d685,1.0,0.0,1.0,2017-09-19,2017-09-19
1582,2017-07-03,olx|mea|za|881|899,olx|mea|za|1050296272,357290c47c2e42d9019f735ff030ed16,1.0,1.0,2.0,2017-09-21,2017-09-21
1583,2017-09-02,olx|mea|za|806|910,olx|mea|za|1051210621,c56db348821925bed45e8a3b177bde1d,2.0,2.0,3.0,2017-09-14,2017-09-18
1584,2017-07-28,olx|mea|za|800|801,olx|mea|za|1050740513,82cb106c807a1ced756c2a2ccd4c980b,1.0,0.0,1.0,2017-09-20,2017-09-20
1585,2017-07-25,olx|mea|za|362|378,olx|mea|za|1050700265,07c452fc9549fc52939682fb8d46f02e,2.0,0.0,1.0,2017-09-20,2017-09-21
1586,2017-09-17,olx|mea|za|5170|5173,olx|mea|za|1051432329,2900a7c82348e570cd68bec07757c8b3,1.0,0.0,1.0,2017-09-18,2017-09-18
1587,2017-09-15,olx|mea|za|806|808,olx|mea|za|1051411171,6d8294e9e7ee1fcd9899ad0de569178b,2.0,1.0,3.0,2017-09-17,2017-09-21
1588,2017-08-07,olx|mea|za|800|801,olx|mea|za|1050870635,137b0cd19d8df708206afeafb75ed69c,3.0,0.0,1.0,2017-09-15,2017-09-21
1589,2017-07-24,olx|mea|za|853|855,olx|mea|za|1050675328,1468a95a48a69804fcfb62f00c5d5bd3,1.0,1.0,3.0,2017-09-14,2017-09-14
1590,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051450214,bc60c73cd8252ec35e736b61f83fccdd,2.0,2.0,3.0,2017-09-18,2017-09-19
1591,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051409660,00feba7da103fe3171bf795b21603845,4.0,0.0,1.0,2017-09-15,2017-09-17
1592,2017-09-13,olx|mea|za|185|214,olx|mea|za|1051377201,ce4cae2cce598c69eceb565e39e3a844,1.0,1.0,2.0,2017-09-21,2017-09-21
1593,2017-08-10,olx|mea|za|881|899,olx|mea|za|1050909633,361fffded91d14d024af39d487bd2969,1.0,0.0,1.0,2017-09-18,2017-09-18
1594,2017-08-14,olx|mea|za|881|883,olx|mea|za|1050953929,1bf195bb24f6bd9089e32e9886c917f7,1.0,1.0,2.0,2017-09-14,2017-09-14
1595,2017-09-06,olx|mea|za|800|870,olx|mea|za|1051274730,33d45de2d77d98e37a0e6278f94c3a33,1.0,0.0,1.0,2017-09-16,2017-09-16
1596,2017-08-11,olx|mea|za|800|801,olx|mea|za|1050930050,4d7a26c0bdde7a08f3bbcb35a2042317,1.0,0.0,1.0,2017-09-21,2017-09-21
1597,2017-08-14,olx|mea|za|362|378,olx|mea|za|1050952686,d9bc7d8c7f0f84bcb76e7efc2c6a5743,1.0,0.0,1.0,2017-09-16,2017-09-16
1598,2017-09-20,olx|mea|za|362|377,olx|mea|za|1051495112,dffdd2c0437459d190b98fc9e9ed622c,1.0,1.0,2.0,2017-09-20,2017-09-20
1599,2017-07-13,olx|mea|za|600|602,olx|mea|za|1050509051,6d5655840a31d1dc9b28a6bf7c1240a8,2.0,0.0,1.0,2017-09-15,2017-09-19
1600,2017-09-11,olx|mea|za|362|377,olx|mea|za|1051330767,d37ae17f1a14a6fd950257479e413a99,1.0,1.0,2.0,2017-09-14,2017-09-14
1601,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051419532,29c09a32c56868fd0c518f712c1c536e,7.0,2.0,1.0,2017-09-15,2017-09-17
1602,2017-09-06,olx|mea|za|806|807,olx|mea|za|1051272715,8f9809e80d25bd6f8ed469706460250c,1.0,1.0,14.0,2017-09-20,2017-09-20
1603,2017-09-08,olx|mea|za|362|377,olx|mea|za|1051292062,a62e93a379f95e12e433db7d5a70bdda,1.0,1.0,2.0,2017-09-16,2017-09-16
1604,2017-09-20,olx|mea|za|362|379,olx|mea|za|1051487238,9135ec06239cf671e3c842c9ffe9fb87,1.0,1.0,4.0,2017-09-20,2017-09-20
1605,2017-07-23,olx|mea|za|362|378,olx|mea|za|1050661289,69da086d053707279d2a168b47959f2a,1.0,0.0,1.0,2017-09-19,2017-09-19
1606,2017-09-15,olx|mea|za|800|801,olx|mea|za|1051415947,f6ae89d105bb66d510d00f09f06297d3,1.0,1.0,9.0,2017-09-16,2017-09-16
1607,2017-09-19,olx|mea|za|800|912,olx|mea|za|1051476396,1ca07be18a82234f1c7033b3b5b724e6,2.0,2.0,3.0,2017-09-20,2017-09-20
1608,2017-09-17,olx|mea|za|362|378,olx|mea|za|1051432748,e6d63963f17950ff5fa0ab7bb2b10132,4.0,0.0,1.0,2017-09-17,2017-09-20
1609,2017-09-03,olx|mea|za|881|899,olx|mea|za|1051221796,965b10e62f1195b17a1af04c5f943ef1,1.0,1.0,2.0,2017-09-14,2017-09-14
1610,2017-08-03,olx|mea|za|600|887,olx|mea|za|1050824925,0d203c2098b6635c4965124337d6591d,3.0,3.0,3.0,2017-09-14,2017-09-21
1611,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051422268,220ac914bc2607778f51b40745f3ec35,6.0,6.0,2.0,2017-09-16,2017-09-18
1612,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051407905,2649d2ac53db3bf3080184ab8982e3f2,1.0,0.0,1.0,2017-09-18,2017-09-18
1613,2017-09-05,olx|mea|za|16|368,olx|mea|za|1051254420,df7f4075e3371fe2ce65aab56a13b120,1.0,0.0,1.0,2017-09-20,2017-09-20
1614,2017-09-11,olx|mea|za|362|379,olx|mea|za|1051330900,7fce5cc88377d43f6cb1f0d2c5212fc9,1.0,0.0,1.0,2017-09-14,2017-09-14
1615,2017-09-17,olx|mea|za|806|807,olx|mea|za|1051434642,a69086bc91ab5622aa22341f792788fb,1.0,0.0,1.0,2017-09-17,2017-09-17
1616,2017-08-21,olx|mea|za|362|378,olx|mea|za|1051048004,6db7800d2e7b61a0c9cfb2fa56b7f461,1.0,0.0,1.0,2017-09-20,2017-09-20
1617,2017-09-19,olx|mea|za|806|807,olx|mea|za|1051456212,ad872f492175906a07d0d080d50959ba,1.0,1.0,8.0,2017-09-20,2017-09-20
1618,2017-08-07,olx|mea|za|821|823,olx|mea|za|1050870571,67186640e98eaf67a3d1b982fee7ca25,1.0,0.0,1.0,2017-09-19,2017-09-19
1619,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051420491,27c30e19e4627150968d7147d2d7b81f,4.0,4.0,2.0,2017-09-16,2017-09-20
1620,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051444163,0df85f2c84443cd8ae17c29cf127025f,13.0,0.0,1.0,2017-09-18,2017-09-19
1621,2017-07-11,olx|mea|za|362|379,olx|mea|za|1050479821,b31868c4d9f9e7d73e94beb2bb84efaa,1.0,0.0,1.0,2017-09-19,2017-09-19
1622,2017-09-16,olx|mea|za|362|378,olx|mea|za|1051426672,e1928c74a022c2aa9671ed746bff66ee,4.0,0.0,1.0,2017-09-16,2017-09-16
1623,2017-08-30,olx|mea|za|362|378,olx|mea|za|1051183720,7adc1c16848e1cc824b4f766aa0ba8aa,1.0,0.0,1.0,2017-09-17,2017-09-17
1624,2017-07-21,olx|mea|za|800|803,olx|mea|za|1050644985,a850facc7b7fc75de08dc0c30fe79673,1.0,0.0,1.0,2017-09-19,2017-09-19
1625,2017-09-07,olx|mea|za|362|378,olx|mea|za|1051275220,72fec1375cfcad2b8c0258b088ba4aa1,1.0,0.0,1.0,2017-09-16,2017-09-16
1626,2017-08-30,olx|mea|za|806|808,olx|mea|za|1051182020,33533d2442764c9e47ab65be2c8d1907,1.0,1.0,2.0,2017-09-16,2017-09-16
1627,2017-09-18,olx|mea|za|853|856,olx|mea|za|1051444903,e579f1ea5bfc26721de859fe6c953dca,1.0,0.0,2.0,2017-09-20,2017-09-20
1628,2017-09-17,olx|mea|za|362|378,olx|mea|za|1051432923,ad6a72ba440b621f0d4445a30cc95c6a,5.0,4.0,1.0,2017-09-17,2017-09-21
1629,2017-09-18,olx|mea|za|362|379,olx|mea|za|1051448447,b41da9709ff19864b4a3cd09b8af849a,1.0,1.0,2.0,2017-09-19,2017-09-19
1630,2017-09-01,olx|mea|za|800|803,olx|mea|za|1051203976,c3a1160f18b5c38540b73a1653a57ea6,1.0,0.0,1.0,2017-09-17,2017-09-17
1631,2017-09-01,olx|mea|za|811|812,olx|mea|za|1051208546,6a51623c6c0b0f0b7f446e89385b3cb0,3.0,3.0,2.0,2017-09-14,2017-09-19
1632,2017-08-14,olx|mea|za|806|808,olx|mea|za|1050957536,e1217546e5771376f18fc535d19ab92e,1.0,0.0,1.0,2017-09-15,2017-09-15
1633,2017-09-02,olx|mea|za|881|899,olx|mea|za|1051213151,d8d990573b34f4ca480ad9453001cd34,1.0,1.0,8.0,2017-09-14,2017-09-14
1634,2017-08-30,olx|mea|za|16|363,olx|mea|za|1051174577,53aa39e0a5319801ecd97f58a11bb3b0,3.0,3.0,2.0,2017-09-14,2017-09-17
1635,2017-07-10,olx|mea|za|806|807,olx|mea|za|1050463313,6686f0d4009dc3bda346b426ec7c6701,1.0,1.0,2.0,2017-09-14,2017-09-14
1636,2017-08-28,olx|mea|za|881|882,olx|mea|za|1051141542,2853a2dde9f58f6b3957213edd1afbdf,1.0,0.0,1.0,2017-09-20,2017-09-20
1637,2017-09-16,olx|mea|za|815|817,olx|mea|za|1051428586,86405fadab7aba2a7f56ae269588f680,1.0,1.0,6.0,2017-09-18,2017-09-18
1638,2017-08-04,olx|mea|za|362|378,olx|mea|za|1050826529,1f39af3238656239c6dacb0249547100,1.0,0.0,2.0,2017-09-16,2017-09-16
1639,2017-08-04,olx|mea|za|800|802,olx|mea|za|1050837123,c7bffce0f250dca272b9c72a7327d1d4,1.0,1.0,3.0,2017-09-21,2017-09-21
1640,2017-08-31,olx|mea|za|191|633,olx|mea|za|1051185495,21e566a1bc474eb191e818c08bb10230,2.0,2.0,5.0,2017-09-15,2017-09-15
1641,2017-08-17,olx|mea|za|362|378,olx|mea|za|1051003028,57f530eade11bb44a48c9ad77aec552a,1.0,0.0,1.0,2017-09-14,2017-09-14
1642,2017-09-17,olx|mea|za|800|801,olx|mea|za|1051433973,9cbab9034d046537694e668d5a413d7a,2.0,2.0,1.0,2017-09-17,2017-09-17
1643,2017-09-20,olx|mea|za|800|805,olx|mea|za|1051484860,769d726da03af780e5568edee411eefe,1.0,0.0,2.0,2017-09-20,2017-09-20
1644,2017-09-18,olx|mea|za|600|602,olx|mea|za|1051453869,81cda6ecebf5a073150eb4dc1a5369f7,1.0,1.0,1.0,2017-09-19,2017-09-19
1645,2017-08-31,olx|mea|za|362|378,olx|mea|za|1051195870,58e9af1cb11f0c803a57bb875319a3e8,1.0,1.0,3.0,2017-09-19,2017-09-19
1646,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051470037,a4f1d46f5f67619c398ae011aded98f7,2.0,2.0,5.0,2017-09-19,2017-09-20
1647,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051504534,50ad859ba341165818c5eb1b4f1a5727,2.0,2.0,2.0,2017-09-21,2017-09-21
1648,2017-07-18,olx|mea|za|811|812,olx|mea|za|1050584993,a37251a13137a27abee8840ffa409a74,2.0,0.0,1.0,2017-09-14,2017-09-17
1649,2017-07-15,olx|mea|za|806|808,olx|mea|za|1050541481,88666e512b56ad553686767d6d001f3c,1.0,0.0,1.0,2017-09-16,2017-09-16
1650,2017-09-15,olx|mea|za|362|378,olx|mea|za|1051411644,ed602296d7c9c32be45bd83d6701ec9d,5.0,4.0,2.0,2017-09-15,2017-09-18
1651,2017-08-23,olx|mea|za|362|378,olx|mea|za|1051090373,5c46e86ae93aa074b22f43d5c787d570,1.0,1.0,3.0,2017-09-20,2017-09-20
1652,2017-08-31,olx|mea|za|806|808,olx|mea|za|1051193833,d2ec20217db576486a1e124cacd458a0,2.0,0.0,1.0,2017-09-14,2017-09-16
1653,2017-09-09,olx|mea|za|362|378,olx|mea|za|1051317064,96e252f753b082232b62a75826eaa84d,1.0,0.0,1.0,2017-09-20,2017-09-20
1654,2017-09-11,olx|mea|za|362|378,olx|mea|za|1051345776,13af4bdbf8b7c650607fe9f7d35d803f,1.0,1.0,2.0,2017-09-14,2017-09-14
1655,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051456336,bc672ed79232f700079b9d3d99885302,1.0,0.0,1.0,2017-09-19,2017-09-19
1656,2017-09-12,olx|mea|za|806|910,olx|mea|za|1051353222,64fbecf6e97b343ae935ac1dcfefd006,1.0,1.0,5.0,2017-09-20,2017-09-20
1657,2017-09-06,olx|mea|za|185|211,olx|mea|za|1051272732,bbbeb852f5dd56ea1595c2b484e2d8ca,1.0,1.0,7.0,2017-09-19,2017-09-19
1658,2017-09-02,olx|mea|za|16|301,olx|mea|za|1051210113,5f1f9f96a5b5841b223f17c8cf741b87,3.0,3.0,1.0,2017-09-14,2017-09-18
1659,2017-07-21,olx|mea|za|800|802,olx|mea|za|1050646185,7004640832a88145fa3e840501d144a1,1.0,1.0,1.0,2017-09-19,2017-09-19
1660,2017-07-27,olx|mea|za|362|378,olx|mea|za|1050717612,5ed0bbdd36b489f0497df6ddc89155d2,1.0,0.0,1.0,2017-09-15,2017-09-15
1661,2017-09-19,olx|mea|za|16|363,olx|mea|za|1051467788,911b1e53fd075965f14893e2a20b2149,1.0,0.0,1.0,2017-09-19,2017-09-19
1662,2017-09-12,olx|mea|za|362|377,olx|mea|za|1051359805,d94dc0355836ad2fbe2c65af95baa9e2,1.0,1.0,1.0,2017-09-14,2017-09-14
1663,2017-08-11,olx|mea|za|362|378,olx|mea|za|1050926060,b741f373fa0247fc38ba6aa03c6fa4c4,1.0,1.0,2.0,2017-09-18,2017-09-18
1664,2017-09-19,olx|mea|za|811|812,olx|mea|za|1051457774,0356faff20584c886f7f0acc3ee29607,1.0,1.0,24.0,2017-09-19,2017-09-19
1665,2017-08-08,olx|mea|za|362|378,olx|mea|za|1050888412,67f7beb2285f44f4ff47f94eacc81c0f,2.0,2.0,2.0,2017-09-16,2017-09-20
1666,2017-09-13,olx|mea|za|362|378,olx|mea|za|1051367442,01cd7269819480da87c58b4367a440de,12.0,10.0,1.0,2017-09-14,2017-09-17
1667,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051490503,ce976fd893df2a0c5951701a2aa3c2ce,1.0,1.0,1.0,2017-09-21,2017-09-21
1668,2017-08-21,olx|mea|za|800|805,olx|mea|za|1051052489,affc9334715eeb09d6c2651c9abb42fa,1.0,1.0,2.0,2017-09-19,2017-09-19
1669,2017-09-16,olx|mea|za|800|803,olx|mea|za|1051423384,af0289a4deadabe34e5a00164dcb0b01,2.0,2.0,5.0,2017-09-17,2017-09-18
1670,2017-08-14,olx|mea|za|806|808,olx|mea|za|1050962301,5389511664687e8ffa216ce9a0a6f3eb,2.0,0.0,1.0,2017-09-17,2017-09-21
1671,2017-07-04,olx|mea|za|800|870,olx|mea|za|1050313535,09355f82f65686ec9b27df27f410dbed,1.0,0.0,2.0,2017-09-19,2017-09-19
1672,2017-09-21,olx|mea|za|362|377,olx|mea|za|1051508793,ea191fce8178bbc77f5a993fc00181c8,1.0,0.0,1.0,2017-09-21,2017-09-21
1673,2017-09-16,olx|mea|za|362|377,olx|mea|za|1051423750,754952c6c3a9213efc48e52c48786569,1.0,1.0,1.0,2017-09-19,2017-09-19
1674,2017-08-28,olx|mea|za|16|363,olx|mea|za|1051138492,a646df26e47af956018ded67449d971b,1.0,0.0,1.0,2017-09-17,2017-09-17
1675,2017-09-02,olx|mea|za|5170|5172,olx|mea|za|1051213745,5a28d5b0fc3220432a064a2f6c8609a5,1.0,0.0,1.0,2017-09-21,2017-09-21
1676,2017-07-12,olx|mea|za|800|803,olx|mea|za|1050504965,218b0cbda6bfe4183e0c07ea64cfe77e,1.0,0.0,1.0,2017-09-14,2017-09-14
1677,2017-07-26,olx|mea|za|362|378,olx|mea|za|1050703842,c696c67ae09e90fbe78e9ef025cdf11c,1.0,0.0,1.0,2017-09-15,2017-09-15
1678,2017-08-28,olx|mea|za|806|910,olx|mea|za|1051145387,c3d46a90f8ffc68c5263672f6e55659a,1.0,0.0,1.0,2017-09-21,2017-09-21
1679,2017-09-15,olx|mea|za|806|808,olx|mea|za|1051419638,875741d49f376f81ee78cc982facb76b,1.0,1.0,2.0,2017-09-15,2017-09-15
1680,2017-08-27,olx|mea|za|800|804,olx|mea|za|1051136149,8ebd95f5cb645646a88115a7a034bf3f,2.0,2.0,1.0,2017-09-15,2017-09-17
1681,2017-08-27,olx|mea|za|800|801,olx|mea|za|1051135930,847f5ffd76d2e7e4f113a4508767e351,2.0,2.0,2.0,2017-09-17,2017-09-19
1682,2017-09-16,olx|mea|za|853|856,olx|mea|za|1051429392,6f69ab833343a97f2cf638efca4850ff,1.0,1.0,1.0,2017-09-17,2017-09-17
1683,2017-07-13,olx|mea|za|800|803,olx|mea|za|1050515234,0a78d7f6d1535b340699d3cddbf3b7ac,1.0,0.0,1.0,2017-09-19,2017-09-19
1684,2017-09-11,olx|mea|za|811|812,olx|mea|za|1051345473,cb4663a273f3098e308489172342f970,1.0,1.0,2.0,2017-09-15,2017-09-15
1685,2017-09-19,olx|mea|za|800|912,olx|mea|za|1051469406,b7f482731e61686d79e26ad231c099bf,1.0,0.0,1.0,2017-09-20,2017-09-20
1686,2017-09-01,olx|mea|za|800|804,olx|mea|za|1051204702,40a19114974cb0eee6d0a9e725d9d0bd,1.0,0.0,1.0,2017-09-18,2017-09-18
1687,2017-08-04,olx|mea|za|800|801,olx|mea|za|1050832081,42a1c8cb90493d489cb5c121b9f3a68b,2.0,0.0,1.0,2017-09-18,2017-09-19
1688,2017-09-11,olx|mea|za|800|801,olx|mea|za|1051341400,54bd6c1b32af94ac609b9ccf241c3943,7.0,5.0,1.0,2017-09-17,2017-09-21
1689,2017-09-17,olx|mea|za|806|808,olx|mea|za|1051432334,28cbee6acafff81dfb1f44bddeedc4bd,1.0,1.0,6.0,2017-09-20,2017-09-20
1690,2017-08-04,olx|mea|za|362|379,olx|mea|za|1050837316,c176ef32078da60e1463fba0b85a903e,1.0,0.0,1.0,2017-09-20,2017-09-20
1691,2017-08-22,olx|mea|za|600|603,olx|mea|za|1051074219,eae996453a5b2daccc751699ad364007,1.0,1.0,5.0,2017-09-17,2017-09-17
1692,2017-09-18,olx|mea|za|362|377,olx|mea|za|1051443912,9a9e665a66232face799f333e61b94a7,1.0,1.0,2.0,2017-09-18,2017-09-18
1693,2017-09-17,olx|mea|za|362|377,olx|mea|za|1051435761,baff09495b24b1267cc9e8199d3faae9,1.0,1.0,17.0,2017-09-18,2017-09-18
1694,2017-08-14,olx|mea|za|600|887,olx|mea|za|1050958946,1dffd916d8518255f4734efaa09b8dc9,1.0,1.0,1.0,2017-09-21,2017-09-21
1695,2017-09-21,olx|mea|za|362|378,olx|mea|za|1051508171,151d0669a49e9dee3705a3ecf8fcdf26,2.0,2.0,4.0,2017-09-21,2017-09-21
1696,2017-08-19,olx|mea|za|362|378,olx|mea|za|1051036389,89d4be1fbb53710d9080d435dc1140ca,1.0,0.0,1.0,2017-09-15,2017-09-15
1697,2017-09-17,olx|mea|za|815|817,olx|mea|za|1051433140,6e742961370ee1a0bcb7c99f182ea4da,6.0,6.0,5.0,2017-09-17,2017-09-21
1698,2017-09-18,olx|mea|za|362|378,olx|mea|za|1051443365,bfb04528598125f3682d19d5bc6738b6,1.0,1.0,3.0,2017-09-20,2017-09-20
1699,2017-09-20,olx|mea|za|800|805,olx|mea|za|1051495706,587d72b42179abb957a4b720f2b28ab9,1.0,0.0,2.0,2017-09-21,2017-09-21
1700,2017-07-14,olx|mea|za|806|807,olx|mea|za|1050540594,6918083e273e37b86637a691d8d2f777,1.0,0.0,1.0,2017-09-21,2017-09-21
1701,2017-08-09,olx|mea|za|362|378,olx|mea|za|1050891273,4d46f41cf6b148442c7c4e1cedf8dbc6,1.0,1.0,1.0,2017-09-18,2017-09-18
1702,2017-08-29,olx|mea|za|881|899,olx|mea|za|1051158061,8dba39c4956f1530fe1073a9b05cb70c,3.0,0.0,1.0,2017-09-19,2017-09-21
1703,2017-07-19,olx|mea|za|806|910,olx|mea|za|1050610724,10fab3910d4d1385dea36f84d68d6bba,2.0,0.0,1.0,2017-09-18,2017-09-21
1704,2017-09-13,olx|mea|za|5170|5172,olx|mea|za|1051372882,15a6f27eeeee832038ae94c4146b8296,1.0,0.0,1.0,2017-09-17,2017-09-17
1705,2017-09-04,olx|mea|za|853|855,olx|mea|za|1051242805,f34bd18415bda0f12b7da85fff404e78,1.0,1.0,6.0,2017-09-19,2017-09-19
1706,2017-09-14,olx|mea|za|806|807,olx|mea|za|1051390489,ab2cea658e52ba75895eae077ca74c3e,2.0,0.0,1.0,2017-09-16,2017-09-17
1707,2017-09-16,olx|mea|za|800|802,olx|mea|za|1051426634,9f8adc09de2f30c375c811f4be6be47f,3.0,3.0,3.0,2017-09-17,2017-09-19
1708,2017-09-11,olx|mea|za|362|417,olx|mea|za|1051332490,1051b9efd3c4d3338c423b14572cf3a2,1.0,0.0,1.0,2017-09-21,2017-09-21
1709,2017-07-18,olx|mea|za|185|243,olx|mea|za|1050594547,8e28439f5bd32b4d906b9ebef600fb6d,1.0,0.0,2.0,2017-09-15,2017-09-15
1710,2017-08-18,olx|mea|za|800|802,olx|mea|za|1051024325,0c66599563ddff17636a8fa86408f997,2.0,0.0,2.0,2017-09-18,2017-09-19
1711,2017-09-12,olx|mea|za|362|378,olx|mea|za|1051353442,cb861857e496adc48e611e6212383d1d,4.0,4.0,1.0,2017-09-15,2017-09-17
1712,2017-07-31,olx|mea|za|362|377,olx|mea|za|1050774493,fbfa10ecf4d2624a1b77c5df0acf0635,1.0,1.0,2.0,2017-09-15,2017-09-15
1713,2017-09-18,olx|mea|za|806|910,olx|mea|za|1051440703,adfb2ee1f06ef90e32d515ed49d15a5e,1.0,1.0,2.0,2017-09-18,2017-09-18
1714,2017-09-15,olx|mea|za|800|803,olx|mea|za|1051415349,69d40389e3930a2fbd747cb2cbfd1086,2.0,2.0,5.0,2017-09-15,2017-09-16
1715,2017-09-15,olx|mea|za|800|805,olx|mea|za|1051420119,f2c942acbc5cd2c52764e546ed2df967,4.0,0.0,1.0,2017-09-15,2017-09-17
1716,2017-09-20,olx|mea|za|811|812,olx|mea|za|1051489987,d4dfe8449189ffe7545edbd6a47ed2d8,2.0,1.0,2.0,2017-09-21,2017-09-21
1717,2017-09-05,olx|mea|za|362|377,olx|mea|za|1051256261,9897a4406675bad85fe7a9e90dc0e8a0,1.0,0.0,1.0,2017-09-19,2017-09-19
1718,2017-07-06,olx|mea|za|881|882,olx|mea|za|1050391762,81d20a509bdb6a752b5bef6f0a6d92c7,1.0,0.0,1.0,2017-09-15,2017-09-15
1719,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051480650,2464af21c711b7095559b8e2dd58aeaf,3.0,1.0,1.0,2017-09-20,2017-09-21
1720,2017-08-10,olx|mea|za|800|801,olx|mea|za|1050911180,e016e30701f2671924f5f9cbca962f24,1.0,0.0,1.0,2017-09-21,2017-09-21
1721,2017-09-20,olx|mea|za|362|378,olx|mea|za|1051496696,14bf960054b24bd8f0149549d9782e69,1.0,1.0,5.0,2017-09-21,2017-09-21
1722,2017-09-15,olx|mea|za|362|377,olx|mea|za|1051418235,db95d4ce87eff48a9d21a9bba263f43d,2.0,2.0,1.0,2017-09-16,2017-09-20
1723,2017-09-19,olx|mea|za|362|378,olx|mea|za|1051472072,bf9fb82d4297c8d628d0c751608e2c8c,1.0,0.0,1.0,2017-09-19,2017-09-19
1724,2017-09-01,olx|mea|za|811|812,olx|mea|za|1051205443,b743606c67f40fc79503cb5a993f4cd1,1.0,0.0,1.0,2017-09-17,2017-09-17
